"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000007255.10",69589.4992508134,-0.900400319849101,0.0688598869545398,-13.0758320942863,4.52584169539286e-39,1.03068570272643e-38
"ENSG00000007264.14",9800.66843849282,-1.41975488018033,0.103998538537489,-13.651681073081,1.97274554087373e-42,4.67081670689998e-42
"ENSG00000007306.14",114019.094562195,-4.04253306370257,0.186151512638079,-21.7163589294178,1.4372917070062e-104,7.10473366664748e-104
"ENSG00000007312.12",27135.5544495684,-3.56827569380654,0.158733659597301,-22.4796410720894,6.56681179057728e-112,3.49211174873917e-111
"ENSG00000007314.11",4445.44660469587,1.58452824460123,0.133534229924819,11.8660829174163,1.77589652983238e-32,3.71627955143887e-32
"ENSG00000007341.18",63212.6932526737,0.608368986068746,0.0304304239536012,19.9921298170659,6.44838309723493e-89,2.63133510263699e-88
"ENSG00000007350.16",522.465461254192,-0.0938171571548696,0.205397261163413,-0.456759533323228,0.647843894887764,0.666510865875011
"ENSG00000007372.20",66980.0586547444,0.36596217276017,0.132363931827173,2.76481793573498,0.00569545743906339,0.00657509650658617
"ENSG00000007376.7",78673.1168578257,0.0482009651827294,0.0500299433721709,0.963442329409892,0.33532559238073,0.354003971470576
"ENSG00000007384.15",180801.957793454,-0.211754525286439,0.0641224672502789,-3.30234525224883,0.000958799760081459,0.00114660294275292
"ENSG00000007392.16",313334.590866543,1.50578033029517,0.0559895399627303,26.8939578945906,2.58434821052539e-159,2.25159226446428e-158
"ENSG00000007402.11",61176.8624193597,-0.287042107926853,0.126639603097586,-2.26660618721036,0.023414293791007,0.026279472599
"ENSG00000007516.13",155695.553647749,-0.242064579432168,0.104773753053993,-2.31035514502782,0.0208685002454216,0.0235013045568688
"ENSG00000007520.3",182003.298248814,0.0382491097059233,0.0462458743885838,0.827081555092522,0.408190837940836,0.428664695621167
"ENSG00000007541.16",310592.818217196,0.994729350739979,0.0542438702094945,18.3380969480653,4.10932267315781e-75,1.42773078800678e-74
"ENSG00000007545.15",146733.59755052,0.906631447953911,0.0356396774775614,25.4388230231523,9.38584515950884e-143,6.82436268961379e-142
"ENSG00000007866.18",134859.381920029,-0.841851319901392,0.0573759148683711,-14.672555929308,9.66352379947942e-49,2.47720715859732e-48
"ENSG00000007908.15",15733.1161669435,-1.32577858345621,0.178351508477181,-7.43351483133568,1.05749328764995e-13,1.65709861179944e-13
"ENSG00000007923.15",201474.570119691,0.572682555946461,0.0275227347419164,20.8076181860765,3.6923924055276e-96,1.64065302552277e-95
"ENSG00000007933.12",21607.7072883679,-0.251927147771782,0.105113590288677,-2.39671337531053,0.016542858512904,0.0187089624414884
"ENSG00000007944.14",92538.5443074239,0.559195739731589,0.047697548614304,11.7237836320144,9.62739826523162e-32,1.99992016891604e-31
"ENSG00000007952.17",5740.33949806965,-3.77543611082477,0.150464834719246,-25.091817087158,6.10904446007559e-139,4.25610954631399e-138
"ENSG00000007968.6",6668.89155451709,-2.81927244843784,0.13589804967517,-20.7454960183505,1.34628720831223e-95,5.94895308954765e-95
"ENSG00000008018.8",397278.393342543,-0.219900049168088,0.036247403764337,-6.06664274765087,1.30611641368247e-09,1.86142535221532e-09
"ENSG00000008056.12",20523.3316879179,-1.08114274975738,0.110115211033788,-9.81828704324633,9.39259393370248e-23,1.71120652122443e-22
"ENSG00000008083.13",69159.0985494799,-0.441824414618081,0.0372774153321294,-11.8523350044946,2.09276903705891e-32,4.37479528447391e-32
"ENSG00000008086.11",68557.3010646022,-0.280580035512465,0.0512282524257473,-5.47705655037036,4.32459043353835e-08,5.92058786159529e-08
"ENSG00000008118.9",3192.02502840707,-1.60936526358404,0.106752601019538,-15.0756538783491,2.34185833433971e-51,6.18157853400958e-51
"ENSG00000008128.22",213784.857316058,0.852391428770624,0.0460364325432145,18.5155838904433,1.54611233582541e-76,5.43790961386614e-76
"ENSG00000008130.15",311077.354076888,0.381903995507863,0.0360396847375625,10.5967629375465,3.08473200262561e-26,5.91647159640279e-26
"ENSG00000008196.12",210.084737141557,-0.190086602140472,0.272953964348811,-0.696405353899012,0.486175011089286,0.506437579928641
"ENSG00000008197.4",12.6804180771243,0.804138480598898,0.653557638331384,1.23040177856687,0.218546687669688,0.233806368108904
"ENSG00000008226.19",99396.6726671938,0.460316220394956,0.0498009822084371,9.2431152957656,2.39422786555185e-20,4.21042974245464e-20
"ENSG00000008256.15",135159.569989778,-0.860213493427208,0.0530627431568754,-16.2112518548855,4.1992697913189e-59,1.22218922092317e-58
"ENSG00000008277.14",39533.1127664117,-1.87803406207976,0.0829120169910101,-22.6509272146086,1.36606160873049e-113,7.37230819610424e-113
